ID	at.ID	Term	Ontology
GO:0042858	GO:0031184	chrysobactin biosynthetic process	BP
GO:0042861	GO:0031181	achromobactin biosynthetic process	BP
GO:0042861	GO:0031182	achromobactin biosynthetic process	BP
GO:0042864	GO:0031187	pyochelin biosynthetic process	BP
GO:0042864	GO:0031188	pyochelin biosynthetic process	BP
GO:0042908	GO:0015893	xenobiotic transport	BP
GO:0042910	GO:0015238	xenobiotic transmembrane transporter activity	MF
GO:0042910	GO:0015239	xenobiotic transmembrane transporter activity	MF
GO:0042910	GO:0015559	xenobiotic transmembrane transporter activity	MF
GO:0042910	GO:0015564	xenobiotic transmembrane transporter activity	MF
GO:0042910	GO:0090484	xenobiotic transmembrane transporter activity	MF
GO:0042976	GO:0010531	activation of Janus kinase activity	BP
GO:0042976	GO:0042977	activation of Janus kinase activity	BP
GO:0043010	GO:0001747	camera-type eye development	BP
GO:0043010	GO:0031075	camera-type eye development	BP
GO:0043022	GO:0030376	ribosome binding	MF
GO:0043066	GO:0006916	negative regulation of apoptotic process	BP
GO:0043067	GO:0043070	regulation of programmed cell death	BP
GO:0043068	GO:0043071	positive regulation of programmed cell death	BP
GO:0043069	GO:0043072	negative regulation of programmed cell death	BP
GO:0043085	GO:0048554	positive regulation of catalytic activity	BP
GO:0043086	GO:0048553	negative regulation of catalytic activity	BP
GO:0043087	GO:0032312	regulation of GTPase activity	BP
GO:0043087	GO:0032313	regulation of GTPase activity	BP
GO:0043087	GO:0032314	regulation of GTPase activity	BP
GO:0043087	GO:0032315	regulation of GTPase activity	BP
GO:0043087	GO:0032316	regulation of GTPase activity	BP
GO:0043087	GO:0032317	regulation of GTPase activity	BP
GO:0043087	GO:0032318	regulation of GTPase activity	BP
GO:0043087	GO:0032319	regulation of GTPase activity	BP
GO:0043087	GO:0043088	regulation of GTPase activity	BP
GO:0043121	GO:0048404	neurotrophin binding	MF
GO:0043121	GO:0048405	neurotrophin binding	MF
GO:0043129	GO:0050828	surfactant homeostasis	BP
GO:0043138	GO:0043140	3'-5' DNA helicase activity	MF
GO:0043139	GO:0008722	5'-3' DNA helicase activity	MF
GO:0043139	GO:0043141	5'-3' DNA helicase activity	MF
GO:0043154	GO:0001719	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0043170	GO:0034960	macromolecule metabolic process	BP
GO:0043170	GO:0043283	macromolecule metabolic process	BP
GO:0043170	GO:0044259	macromolecule metabolic process	BP
GO:0043186	GO:0018994	P granule	CC
GO:0043190	GO:0043191	ATP-binding cassette (ABC) transporter complex	CC
GO:0043190	GO:0043192	ATP-binding cassette (ABC) transporter complex	CC
GO:0043200	GO:0010237	response to amino acid	BP
GO:0043220	GO:0044287	Schmidt-Lanterman incisure	CC
GO:0043236	GO:0043238	laminin binding	MF
GO:0043236	GO:0043239	laminin binding	MF
GO:0043263	GO:1990296	cellulosome	CC
GO:0043273	GO:0061747	CTPase activity	MF
GO:0043273	GO:0061748	CTPase activity	MF
GO:0043281	GO:0043026	regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0043365	GO:0008862	[formate-C-acetyltransferase]-activating enzyme activity	MF
GO:0043404	GO:0031636	corticotropin-releasing hormone receptor activity	MF
GO:0043420	GO:0018869	anthranilate metabolic process	BP
GO:0043421	GO:0019259	anthranilate catabolic process	BP
GO:0043426	GO:0051576	MRF binding	MF
GO:0043426	GO:0051577	MRF binding	MF
GO:0043426	GO:0051578	MRF binding	MF
GO:0043426	GO:0051579	MRF binding	MF
GO:0043433	GO:1904168	negative regulation of DNA-binding transcription factor activity	BP
GO:0043433	GO:2000824	negative regulation of DNA-binding transcription factor activity	BP
GO:0043509	GO:0048181	activin A complex	CC
GO:0043510	GO:0048182	activin B complex	CC
GO:0043547	GO:0032320	positive regulation of GTPase activity	BP
GO:0043547	GO:0032321	positive regulation of GTPase activity	BP
GO:0043547	GO:0032850	positive regulation of GTPase activity	BP
GO:0043547	GO:0032851	positive regulation of GTPase activity	BP
GO:0043547	GO:0032852	positive regulation of GTPase activity	BP
GO:0043547	GO:0032853	positive regulation of GTPase activity	BP
GO:0043547	GO:0032854	positive regulation of GTPase activity	BP
GO:0043547	GO:0032855	positive regulation of GTPase activity	BP
GO:0043547	GO:0043089	positive regulation of GTPase activity	BP
GO:0043591	GO:0055030	endospore external encapsulating structure	CC
GO:0043625	GO:0005659	delta DNA polymerase complex	CC
GO:0043666	GO:0032512	regulation of phosphoprotein phosphatase activity	BP
GO:0043666	GO:0034047	regulation of phosphoprotein phosphatase activity	BP
GO:0043682	GO:0004008	P-type divalent copper transporter activity	MF
GO:0043723	GO:0017173	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity	MF
GO:0043726	GO:0019173	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	MF
GO:0043741	GO:0043869	alpha-aminoadipate acetyltransferase activity	MF
GO:0043744	GO:0043868	N2-acetyl-L-aminoadipate kinase activity	MF
GO:0043754	GO:0004147	dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity	MF
GO:0043755	GO:0019175	alpha-ribazole phosphatase activity	MF
GO:0043758	GO:0043762	acetate-CoA ligase (ADP-forming) activity	MF
GO:0043768	GO:0019138	S-ribosylhomocysteine lyase activity	MF
GO:0043865	GO:1990240	methionine transmembrane transporter activity	MF
GO:0043872	GO:0015490	lysine:cadaverine antiporter activity	MF
GO:0043872	GO:0015497	lysine:cadaverine antiporter activity	MF
GO:0043933	GO:0034600	protein-containing complex organization	BP
GO:0043933	GO:0034621	protein-containing complex organization	BP
GO:0043933	GO:0071822	protein-containing complex organization	BP
GO:0043954	GO:0071956	cellular component maintenance	BP
GO:0044003	GO:0044004	modulation by symbiont of host process	BP
GO:0044003	GO:0044055	modulation by symbiont of host process	BP
GO:0044010	GO:0052000	single-species biofilm formation	BP
GO:0044036	GO:0010382	cell wall macromolecule metabolic process	BP
GO:0044085	GO:0071843	cellular component biogenesis	BP
GO:0044111	GO:0044115	formation of structure involved in a symbiotic process	BP
GO:0044111	GO:0044152	formation of structure involved in a symbiotic process	BP
GO:0044114	GO:0044122	development of symbiont in host	BP
GO:0044114	GO:0044124	development of symbiont in host	BP
GO:0044179	GO:1990142	hemolysis in another organism	BP
GO:0044218	GO:0044279	other organism cell membrane	CC
GO:0044231	GO:0072556	host cell presynaptic membrane	CC
GO:0044277	GO:0060871	cell wall disassembly	BP
GO:0044289	GO:0044285	mitochondrial inner-outer membrane contact site	CC
GO:0044350	GO:1902540	micropinocytosis	BP
GO:0044351	GO:1902538	macropinocytosis	BP
GO:0044355	GO:0044356	clearance of foreign intracellular DNA	BP
GO:0044399	GO:0044400	multi-species biofilm formation	BP
GO:0044399	GO:0044401	multi-species biofilm formation	BP
GO:0044399	GO:0090607	multi-species biofilm formation	BP
GO:0044399	GO:0090608	multi-species biofilm formation	BP
GO:0044403	GO:0043298	biological process involved in symbiotic interaction	BP
GO:0044403	GO:0044404	biological process involved in symbiotic interaction	BP
GO:0044403	GO:0072519	biological process involved in symbiotic interaction	BP
GO:0044403	GO:0085031	biological process involved in symbiotic interaction	BP
GO:0044406	GO:0051825	adhesion of symbiont to host	BP
GO:0044406	GO:0051856	adhesion of symbiont to host	BP
GO:0044409	GO:0030260	symbiont entry into host	BP
GO:0044409	GO:0044411	symbiont entry into host	BP
GO:0044409	GO:0051806	symbiont entry into host	BP
GO:0044409	GO:0051828	symbiont entry into host	BP
GO:0044409	GO:0051830	symbiont entry into host	BP
GO:0044409	GO:0075052	symbiont entry into host	BP
GO:0044409	GO:0085027	symbiont entry into host	BP
GO:0044409	GO:0085028	symbiont entry into host	BP
GO:0044414	GO:0051833	symbiont-mediated suppression of host defenses	BP
GO:0044414	GO:0052037	symbiont-mediated suppression of host defenses	BP
GO:0044414	GO:0052261	symbiont-mediated suppression of host defenses	BP
GO:0044416	GO:0052251	induction by symbiont of host defense response	BP
GO:0044416	GO:0052509	induction by symbiont of host defense response	BP
GO:0044416	GO:0052510	induction by symbiont of host defense response	BP
GO:0044417	GO:0051836	translocation of molecules into host	BP
GO:0044418	GO:0051837	translocation of DNA into host	BP
GO:0044423	GO:0019012	virion component	CC
GO:0044458	GO:1903887	motile cilium assembly	BP
GO:0044547	GO:0017033	DNA topoisomerase binding	MF
GO:0044548	GO:0048154	S100 protein binding	MF
GO:0044548	GO:0048155	S100 protein binding	MF
GO:0044549	GO:0043106	GTP cyclohydrolase binding	MF
GO:0044604	GO:0071991	ABC-type phytochelatin transporter activity	MF
GO:0044604	GO:0071992	ABC-type phytochelatin transporter activity	MF
GO:0044621	GO:0044624	modulation of cell migration in another organism	BP
GO:0044622	GO:0044625	negative regulation of cell migration in another organism	BP
GO:0044623	GO:0044626	positive regulation of cell migration in another organism	BP
GO:0044659	GO:0019077	viral release from host cell by cytolysis	BP
GO:0044659	GO:0046756	viral release from host cell by cytolysis	BP
GO:0044773	GO:1902402	mitotic DNA damage checkpoint signaling	BP
GO:0044774	GO:0070683	mitotic DNA integrity checkpoint signaling	BP
GO:0044774	GO:1902403	mitotic DNA integrity checkpoint signaling	BP
GO:0044779	GO:1902398	meiotic spindle checkpoint signaling	BP
GO:0044790	GO:1902187	suppression of viral release by host	BP
GO:0044847	GO:0052099	iron acquisition from host	BP
GO:0044877	GO:0032403	protein-containing complex binding	MF
GO:0044878	GO:1903820	mitotic cytokinesis checkpoint signaling	BP
GO:0044879	GO:1903822	mitotic morphogenesis checkpoint signaling	BP
GO:0045016	GO:1990614	mitochondrial magnesium ion transmembrane transport	BP
GO:0045026	GO:0006947	plasma membrane fusion	BP
GO:0045030	GO:0015065	G protein-coupled UTP receptor activity	MF
GO:0045041	GO:0045043	protein import into mitochondrial intermembrane space	BP
GO:0045041	GO:0045044	protein import into mitochondrial intermembrane space	BP
GO:0045087	GO:0002226	innate immune response	BP
GO:0045116	GO:0019943	protein neddylation	BP
GO:0045143	GO:0007061	homologous chromosome segregation	BP
GO:0045196	GO:0043339	establishment or maintenance of neuroblast polarity	BP
GO:0045196	GO:0043342	establishment or maintenance of neuroblast polarity	BP
GO:0045200	GO:0043340	establishment of neuroblast polarity	BP
GO:0045200	GO:0043343	establishment of neuroblast polarity	BP
GO:0045201	GO:0043341	maintenance of neuroblast polarity	BP
GO:0045201	GO:0043344	maintenance of neuroblast polarity	BP
GO:0045214	GO:0006938	sarcomere organization	BP
GO:0045234	GO:0045235	protein palmitoleylation	BP
GO:0045244	GO:0008325	succinate-CoA ligase complex (GDP-forming)	CC
GO:0045244	GO:0045245	succinate-CoA ligase complex (GDP-forming)	CC
GO:0045254	GO:0009364	pyruvate dehydrogenase complex	CC
GO:0045259	GO:0045255	proton-transporting ATP synthase complex	CC
GO:0045260	GO:0045256	plasma membrane proton-transporting ATP synthase complex	CC
GO:0045271	GO:0045279	respiratory chain complex I	CC
GO:0045275	GO:0032842	respiratory chain complex III	CC
GO:0045275	GO:0045285	respiratory chain complex III	CC
GO:0045276	GO:0045286	plasma membrane respiratory chain complex III	CC
GO:0045277	GO:0045287	respiratory chain complex IV	CC
GO:0045278	GO:0045288	plasma membrane respiratory chain complex IV	CC
GO:0045454	GO:0030503	cell redox homeostasis	BP
GO:0045454	GO:0045867	cell redox homeostasis	BP
GO:0045454	GO:0045868	cell redox homeostasis	BP
GO:0045471	GO:0017036	response to ethanol	BP
GO:0045727	GO:0045946	positive regulation of translation	BP
GO:0045732	GO:1903364	positive regulation of protein catabolic process	BP
GO:0045732	GO:2000600	positive regulation of protein catabolic process	BP
GO:0045733	GO:0019663	acetate catabolic process	BP
GO:0045815	GO:0048096	transcription initiation-coupled chromatin remodeling	BP
GO:0045879	GO:0045877	negative regulation of smoothened signaling pathway	BP
GO:0045880	GO:0045878	positive regulation of smoothened signaling pathway	BP
GO:0045892	GO:0016481	negative regulation of DNA-templated transcription	BP
GO:0045892	GO:0032582	negative regulation of DNA-templated transcription	BP
GO:0045892	GO:0061021	negative regulation of DNA-templated transcription	BP
GO:0045893	GO:0043193	positive regulation of DNA-templated transcription	BP
GO:0045893	GO:0045941	positive regulation of DNA-templated transcription	BP
GO:0045893	GO:0061020	positive regulation of DNA-templated transcription	BP
GO:0045924	GO:0060181	regulation of female receptivity	BP
GO:0045944	GO:0010552	positive regulation of transcription by RNA polymerase II	BP
GO:0045944	GO:0045817	positive regulation of transcription by RNA polymerase II	BP
GO:0046036	GO:0006243	CTP metabolic process	BP
GO:0046115	GO:0006160	guanosine catabolic process	BP
GO:0046222	GO:0043389	aflatoxin metabolic process	BP
GO:0046222	GO:0043390	aflatoxin metabolic process	BP
GO:0046222	GO:0043391	aflatoxin metabolic process	BP
GO:0046353	GO:0016991	aminoglycoside 3-N-acetyltransferase activity	MF
GO:0046357	GO:0042872	galactarate biosynthetic process	BP
GO:0046358	GO:0043439	butyrate biosynthetic process	BP
GO:0046359	GO:0043440	butyrate catabolic process	BP
GO:0046384	GO:0046388	2-deoxyribose 1-phosphate metabolic process	BP
GO:0046392	GO:0019582	galactarate catabolic process	BP
GO:0046397	GO:0019587	galacturonate catabolic process	BP
GO:0046408	GO:0043787	chlorophyll synthetase activity	MF
GO:0046425	GO:0007262	regulation of receptor signaling pathway via JAK-STAT	BP
GO:0046425	GO:2000364	regulation of receptor signaling pathway via JAK-STAT	BP
GO:0046426	GO:2000365	negative regulation of receptor signaling pathway via JAK-STAT	BP
GO:0046427	GO:2000366	positive regulation of receptor signaling pathway via JAK-STAT	BP
GO:0046488	GO:0030384	phosphatidylinositol metabolic process	BP
GO:0046530	GO:0007467	photoreceptor cell differentiation	BP
GO:0046532	GO:0045673	regulation of photoreceptor cell differentiation	BP
GO:0046533	GO:0045674	negative regulation of photoreceptor cell differentiation	BP
GO:0046534	GO:0045675	positive regulation of photoreceptor cell differentiation	BP
GO:0046570	GO:0043809	methylthioribulose 1-phosphate dehydratase activity	MF
GO:0046594	GO:0048122	maintenance of pole plasm mRNA location	BP
GO:0046595	GO:0048121	establishment of pole plasm mRNA localization	BP
GO:0046662	GO:0048042	regulation of egg-laying behavior	BP
GO:0046715	GO:0080138	active borate transmembrane transporter activity	MF
GO:0046718	GO:0019063	symbiont entry into host cell	BP
GO:0046745	GO:0046746	viral capsid secondary envelopment	BP
GO:0046745	GO:0046747	viral capsid secondary envelopment	BP
GO:0046745	GO:0046748	viral capsid secondary envelopment	BP
GO:0046745	GO:0046768	viral capsid secondary envelopment	BP
GO:0046745	GO:0046769	viral capsid secondary envelopment	BP
GO:0046745	GO:0046770	viral capsid secondary envelopment	BP
GO:0046755	GO:0046744	viral budding	BP
GO:0046760	GO:0046750	viral budding from Golgi membrane	BP
GO:0046760	GO:0046763	viral budding from Golgi membrane	BP
GO:0046761	GO:0046766	viral budding from plasma membrane	BP
GO:0046761	GO:0046767	viral budding from plasma membrane	BP
