ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0043897	isa	GO:0004553	glucan 1,4-alpha-maltohydrolase activity	MF	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0043898	isa	GO:0016702	2,3-dihydroxybiphenyl 1,2-dioxygenase activity	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen
GO:0043899	isa	GO:0016773	phosphoserine:homoserine phosphotransferase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043904	isa	GO:0016835	isochorismate pyruvate lyase activity	MF	carbon-oxygen lyase activity
GO:0043905	isa	GO:0052689	L-seryl-tRNA(Thr) hydrolase activity	MF	carboxylic ester hydrolase activity
GO:0043905	isa	GO:0140101	L-seryl-tRNA(Thr) hydrolase activity	MF	catalytic activity, acting on a tRNA
GO:0043906	isa	GO:0002161	Ala-tRNA(Pro) hydrolase activity	MF	aminoacyl-tRNA editing activity
GO:0043907	isa	GO:0002161	Cys-tRNA(Pro) hydrolase activity	MF	aminoacyl-tRNA editing activity
GO:0043908	isa	GO:0052689	Ser(Gly)-tRNA(Ala) hydrolase activity	MF	carboxylic ester hydrolase activity
GO:0043908	isa	GO:0140101	Ser(Gly)-tRNA(Ala) hydrolase activity	MF	catalytic activity, acting on a tRNA
GO:0043909	isa	GO:0016811	N-acetylcitrulline deacetylase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0043910	isa	GO:0070566	ATP:coenzyme F420 adenylyltransferase activity	MF	adenylyltransferase activity
GO:0043911	isa	GO:0008483	D-lysine transaminase activity	MF	transaminase activity
GO:0043912	isa	GO:0003884	D-lysine oxidase activity	MF	D-amino-acid oxidase activity
GO:0043914	isa	GO:0016491	NADPH:sulfur oxidoreductase activity	MF	oxidoreductase activity
GO:0043915	isa	GO:0016301	L-seryl-tRNA(Sec) kinase activity	MF	kinase activity
GO:0043915	isa	GO:0016773	L-seryl-tRNA(Sec) kinase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0043915	isa	GO:0140101	L-seryl-tRNA(Sec) kinase activity	MF	catalytic activity, acting on a tRNA
GO:0043916	isa	GO:0003905	DNA-7-methylguanine glycosylase activity	MF	alkylbase DNA N-glycosylase activity
GO:0043917	isa	GO:0016861	ribose 1,5-bisphosphate isomerase activity	MF	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
GO:0043918	isa	GO:0016765	cadaverine aminopropyltransferase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0043919	isa	GO:0016765	agmatine aminopropyltransferase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0043920	isa	GO:0016813	aminopropylagmatine ureohydrolase activity	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
GO:0043924	isa	GO:0033218	suramin binding	MF	amide binding
GO:0043924	isa	GO:0043168	suramin binding	MF	anion binding
GO:0043924	isa	GO:0043177	suramin binding	MF	organic acid binding
GO:0043924	isa	GO:0097159	suramin binding	MF	organic cyclic compound binding
GO:0043924	isa	GO:1901681	suramin binding	MF	sulfur compound binding
GO:0043955	isa	GO:0016405	3-hydroxypropionyl-CoA synthetase activity	MF	CoA-ligase activity
GO:0043955	isa	GO:0016878	3-hydroxypropionyl-CoA synthetase activity	MF	acid-thiol ligase activity
GO:0043956	isa	GO:0004300	3-hydroxypropionyl-CoA dehydratase activity	MF	enoyl-CoA hydratase activity
GO:0043957	isa	GO:0016628	acryloyl-CoA reductase (NADP+) activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0043958	isa	GO:0016628	acryloyl-CoA reductase (NADH) activity	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
GO:0043959	isa	GO:0016833	L-erythro-3-methylmalyl-CoA lyase activity	MF	oxo-acid-lyase activity
GO:0043960	isa	GO:0016836	L-erythro-3-methylmalyl-CoA dehydratase activity	MF	hydro-lyase activity
GO:0043961	isa	GO:0008410	succinyl-CoA:(R)-citramalate CoA-transferase activity	MF	CoA-transferase activity
GO:0043992	isa	GO:0010484	histone H3K9 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0043993	isa	GO:0010484	histone H3K18 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0043994	isa	GO:0010484	histone H3K23 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0043995	isa	GO:0010485	histone H4K5 acetyltransferase activity	MF	histone H4 acetyltransferase activity
GO:0043996	isa	GO:0010485	histone H4K8 acetyltransferase activity	MF	histone H4 acetyltransferase activity
GO:0043997	isa	GO:0010485	histone H4K12 acetyltransferase activity	MF	histone H4 acetyltransferase activity
GO:0043998	isa	GO:0004402	histone H2A acetyltransferase activity	MF	histone acetyltransferase activity
GO:0043999	isa	GO:0043998	histone H2AK5 acetyltransferase activity	MF	histone H2A acetyltransferase activity
GO:0044012	isa	GO:0043998	histone H2AK9 acetyltransferase activity	MF	histone H2A acetyltransferase activity
GO:0044013	isa	GO:0004402	histone H2B acetyltransferase activity	MF	histone acetyltransferase activity
GO:0044014	isa	GO:0044013	histone H2BK5 acetyltransferase activity	MF	histone H2B acetyltransferase activity
GO:0044015	isa	GO:0044013	histone H2BK12 acetyltransferase activity	MF	histone H2B acetyltransferase activity
GO:0044016	isa	GO:0010484	histone H3K4 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0044017	isa	GO:0010484	histone H3K27 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0044018	isa	GO:0010484	histone H3K36 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0044019	isa	GO:0010484	histone H3K72 acetyltransferase activity	MF	histone H3 acetyltransferase activity
GO:0044020	isa	GO:0016274	histone H4R3 methyltransferase activity	MF	protein-arginine N-methyltransferase activity
GO:0044020	isa	GO:0140939	histone H4R3 methyltransferase activity	MF	histone H4 methyltransferase activity
GO:0044022	isa	GO:0004674	histone H3S28 kinase activity	MF	protein serine/threonine kinase activity
GO:0044022	isa	GO:0140996	histone H3S28 kinase activity	MF	histone H3 kinase activity
GO:0044023	isa	GO:0004674	histone H4S1 kinase activity	MF	protein serine/threonine kinase activity
GO:0044023	isa	GO:0140997	histone H4S1 kinase activity	MF	histone H4 kinase activity
GO:0044024	isa	GO:0004674	histone H2AS1 kinase activity	MF	protein serine/threonine kinase activity
GO:0044024	isa	GO:0140995	histone H2AS1 kinase activity	MF	histone H2A kinase activity
GO:0044025	isa	GO:0004674	histone H2BS14 kinase activity	MF	protein serine/threonine kinase activity
GO:0044025	isa	GO:0140998	histone H2BS14 kinase activity	MF	histone H2B kinase activity
GO:0044101	isa	GO:0016833	(3R)-citramalyl-CoA lyase activity	MF	oxo-acid-lyase activity
GO:0044102	isa	GO:0016763	purine deoxyribosyltransferase activity	MF	pentosyltransferase activity
GO:0044103	isa	GO:0016616	L-arabinose 1-dehydrogenase (NADP+) activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0044104	isa	GO:0016620	2,5-dioxovalerate dehydrogenase (NAD+) activity	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
GO:0044105	isa	GO:0016616	L-xylulose reductase (NAD+) activity	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0044183	isa	GO:0003674	protein folding chaperone	MF	molecular_function
GO:0044197	isa	GO:0019904	Rel homology domain binding	MF	protein domain specific binding
GO:0044198	isa	GO:0019904	zf-TRAF domain binding	MF	protein domain specific binding
GO:0044318	isa	GO:0016638	L-aspartate:fumarate oxidoreductase activity	MF	oxidoreductase activity, acting on the CH-NH2 group of donors
GO:0044323	isa	GO:0000978	retinoic acid-responsive element binding	MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0044325	isa	GO:0005515	transmembrane transporter binding	MF	protein binding
GO:0044373	isa	GO:0042562	cytokinin binding	MF	hormone binding
GO:0044374	isa	GO:0008301	sequence-specific DNA binding, bending	MF	DNA binding, bending
GO:0044374	isa	GO:1990837	sequence-specific DNA binding, bending	MF	sequence-specific double-stranded DNA binding
GO:0044377	isa	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending	MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0044377	isa	GO:0044374	RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending	MF	sequence-specific DNA binding, bending
GO:0044378	isa	GO:0008301	non-sequence-specific DNA binding, bending	MF	DNA binding, bending
GO:0044388	isa	GO:0019899	small protein activating enzyme binding	MF	enzyme binding
GO:0044389	isa	GO:0019899	ubiquitin-like protein ligase binding	MF	enzyme binding
GO:0044390	isa	GO:0019899	ubiquitin-like protein conjugating enzyme binding	MF	enzyme binding
GO:0044508	isa	GO:0008528	glucagon-like peptide 1 receptor activity	MF	G protein-coupled peptide receptor activity
GO:0044535	isa	GO:0003997	very-long-chain fatty acyl-CoA oxidase activity	MF	acyl-CoA oxidase activity
GO:0044540	isa	GO:0016846	L-cystine L-cysteine-lyase (deaminating)	MF	carbon-sulfur lyase activity
GO:0044547	isa	GO:0019899	DNA topoisomerase binding	MF	enzyme binding
GO:0044548	isa	GO:0005515	S100 protein binding	MF	protein binding
GO:0044549	isa	GO:0019899	GTP cyclohydrolase binding	MF	enzyme binding
GO:0044583	isa	GO:0048031	cellotriose binding	MF	trisaccharide binding
GO:0044584	isa	GO:0030247	cellodextrin binding	MF	polysaccharide binding
GO:0044584	isa	GO:0070492	cellodextrin binding	MF	oligosaccharide binding
GO:0044585	isa	GO:0048030	cellobiose binding	MF	disaccharide binding
GO:0044586	isa	GO:0070492	cellotetraose binding	MF	oligosaccharide binding
GO:0044587	isa	GO:0070492	cellopentaose binding	MF	oligosaccharide binding
GO:0044588	isa	GO:0070492	laminaribiose binding	MF	oligosaccharide binding
GO:0044589	isa	GO:0048028	pectin binding	MF	galacturonan binding
GO:0044590	isa	GO:0051536	iron-sulfur-molybdenum cofactor binding	MF	iron-sulfur cluster binding
GO:0044594	isa	GO:0033764	17-beta-hydroxysteroid dehydrogenase (NAD+) activity	MF	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0044600	isa	GO:0070568	protein guanylyltransferase activity	MF	guanylyltransferase activity
GO:0044603	isa	GO:0008081	protein adenylylhydrolase activity	MF	phosphoric diester hydrolase activity
GO:0044603	isa	GO:0140096	protein adenylylhydrolase activity	MF	catalytic activity, acting on a protein
GO:0044604	isa	GO:0008514	ABC-type phytochelatin transporter activity	MF	organic anion transmembrane transporter activity
GO:0044604	isa	GO:0015440	ABC-type phytochelatin transporter activity	MF	ABC-type peptide transporter activity
GO:0044605	isa	GO:0016773	phosphocholine transferase activity	MF	phosphotransferase activity, alcohol group as acceptor
GO:0044606	isa	GO:0016818	phosphocholine hydrolase activity	MF	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
GO:0044610	isa	GO:0008514	FMN transmembrane transporter activity	MF	organic anion transmembrane transporter activity
GO:0044610	isa	GO:0015215	FMN transmembrane transporter activity	MF	nucleotide transmembrane transporter activity
GO:0044610	isa	GO:1901505	FMN transmembrane transporter activity	MF	carbohydrate derivative transmembrane transporter activity
GO:0044620	isa	GO:0051192	ACP phosphopantetheine attachment site binding	MF	prosthetic group binding
GO:0044653	isa	GO:0090599	dextrin alpha-glucosidase activity	MF	alpha-glucosidase activity
GO:0044654	isa	GO:0090599	starch alpha-glucosidase activity	MF	alpha-glucosidase activity
GO:0044667	isa	GO:0015297	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	MF	antiporter activity
GO:0044667	isa	GO:1901235	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	MF	(R)-carnitine transmembrane transporter activity
GO:0044667	isa	GO:1901236	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	MF	4-(trimethylammonio)butanoate transmembrane transporter activity
GO:0044668	isa	GO:0017153	sodium:malonate symporter activity	MF	sodium:dicarboxylate symporter activity
GO:0044668	isa	GO:1901239	sodium:malonate symporter activity	MF	malonate(1-) transmembrane transporter activity
GO:0044669	isa	GO:0015370	sodium:galactoside symporter activity	MF	solute:sodium symporter activity
GO:0044669	isa	GO:1901505	sodium:galactoside symporter activity	MF	carbohydrate derivative transmembrane transporter activity
GO:0044682	isa	GO:0003933	GTP cyclohydrolase IV activity	MF	GTP cyclohydrolase activity
GO:0044683	isa	GO:0008168	methylthiol:coenzyme M methyltransferase activity	MF	methyltransferase activity
GO:0044684	isa	GO:0016646	dihydromethanopterin reductase activity	MF	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
GO:0044685	isa	GO:0016742	tetrahydromethanopterin-dependent serine hydroxymethyltransferase activity	MF	hydroxymethyl-, formyl- and related transferase activity
GO:0044686	isa	GO:0016765	cysteate synthase activity	MF	transferase activity, transferring alkyl or aryl (other than methyl) groups
GO:0044687	isa	GO:0004659	geranylfarnesyl diphosphate synthase activity	MF	prenyltransferase activity
GO:0044688	isa	GO:0008081	7,8-dihydro-D-neopterin 2',3'-cyclic phosphate phosphodiesterase activity	MF	phosphoric diester hydrolase activity
GO:0044689	isa	GO:0016841	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity	MF	ammonia-lyase activity
GO:0044692	isa	GO:0008047	exoribonuclease activator activity	MF	enzyme activator activity
GO:0044693	isa	GO:0005351	trehalose:proton symporter activity	MF	carbohydrate:proton symporter activity
GO:0044693	isa	GO:0015574	trehalose:proton symporter activity	MF	trehalose transmembrane transporter activity
GO:0044715	isa	GO:0017110	8-oxo-dGDP phosphatase activity	MF	nucleoside diphosphate phosphatase activity
GO:0044716	isa	GO:0017110	8-oxo-GDP phosphatase activity	MF	nucleoside diphosphate phosphatase activity
GO:0044717	isa	GO:0017110	8-hydroxy-dADP phosphatase activity	MF	nucleoside diphosphate phosphatase activity
GO:0044729	isa	GO:0003690	hemi-methylated DNA-binding	MF	double-stranded DNA binding
GO:0044730	isa	GO:0005515	bone sialoprotein binding	MF	protein binding
GO:0044730	isa	GO:0050840	bone sialoprotein binding	MF	extracellular matrix binding
GO:0044748	isa	GO:0000175	3'-5'-exoribonuclease activity involved in mature miRNA 3'-end processing	MF	3'-5'-RNA exonuclease activity
GO:0044750	isa	GO:0015099	high-affinity nickel cation transmembrane transporter activity	MF	nickel cation transmembrane transporter activity
GO:0044769	isa	GO:0042625	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	MF	ATPase-coupled ion transmembrane transporter activity
GO:0044823	isa	GO:0008907	retroviral integrase activity	MF	integrase activity
GO:0044824	isa	GO:0004520	retroviral 3' processing activity	MF	DNA endonuclease activity
GO:0044824	part of	GO:0044823	retroviral 3' processing activity	MF	retroviral integrase activity
GO:0044875	isa	GO:0016705	gamma-glutamyl hercynylcysteine sulfoxide synthase activity	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
GO:0044876	isa	GO:0016705	hercynylselenocysteine synthase	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
GO:0044877	isa	GO:0005488	protein-containing complex binding	MF	binding
GO:0045015	isa	GO:0046923	HDEL sequence binding	MF	ER retention sequence binding
GO:0045027	isa	GO:0003677	DNA end binding	MF	DNA binding
GO:0045028	isa	GO:0001614	G protein-coupled purinergic nucleotide receptor activity	MF	purinergic nucleotide receptor activity
GO:0045028	isa	GO:0004930	G protein-coupled purinergic nucleotide receptor activity	MF	G protein-coupled receptor activity
GO:0045029	isa	GO:0071553	G protein-coupled UDP receptor activity	MF	G protein-coupled pyrimidinergic nucleotide receptor activity
GO:0045030	isa	GO:0071553	G protein-coupled UTP receptor activity	MF	G protein-coupled pyrimidinergic nucleotide receptor activity
GO:0045031	isa	GO:0045028	G protein-coupled ATP receptor activity	MF	G protein-coupled purinergic nucleotide receptor activity
GO:0045119	isa	GO:0015078	azole:proton antiporter activity	MF	proton transmembrane transporter activity
GO:0045119	isa	GO:0015297	azole:proton antiporter activity	MF	antiporter activity
